date,home_team,away_team,market,selection,line,model_probability,fair_odds,min_odds_ev5,min_odds_ev10,min_odds_ev15,source_model,model_confidence,fiabilidad_pct,fiabilidad_nivel,model_regime,poisson_weight,notes
2026-06-12,United States,Paraguay,total_goals,Over,1.5,0.6832,1.464,1.537,1.61,1.683,poisson_total_goals,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-12,United States,Paraguay,total_goals,Under,1.5,0.3168,3.157,3.314,3.472,3.63,poisson_total_goals,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-12,United States,Paraguay,total_goals,Over,2.5,0.4716,2.12,2.226,2.332,2.439,ensemble_over25,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-12,United States,Paraguay,total_goals,Under,2.5,0.5284,1.893,1.987,2.082,2.176,ensemble_over25,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-12,United States,Paraguay,total_goals,Over,3.5,0.2134,4.687,4.921,5.155,5.39,poisson_total_goals,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-12,United States,Paraguay,total_goals,Under,3.5,0.7866,1.271,1.335,1.398,1.462,poisson_total_goals,medium,66.4,ALTA,xgb_lean,0.25,
2026-06-13,Australia,Turkey,btts,No,,0.534,1.873,1.966,2.06,2.154,ensemble_btts,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,btts,Yes,,0.466,2.146,2.253,2.361,2.468,ensemble_btts,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,clean_sheet,Australia No,,0.7502,1.333,1.4,1.466,1.533,poisson_opponent_goals_zero,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,clean_sheet,Australia Yes,,0.2498,4.003,4.203,4.403,4.603,poisson_opponent_goals_zero,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,clean_sheet,Turkey No,,0.6354,1.574,1.652,1.731,1.81,poisson_opponent_goals_zero,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,clean_sheet,Turkey Yes,,0.3646,2.743,2.88,3.017,3.154,poisson_opponent_goals_zero,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,double_chance,Australia or Draw,,0.5591,1.789,1.878,1.967,2.057,derived_from_1x2,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,double_chance,Australia or Turkey,,0.7023,1.424,1.495,1.566,1.637,derived_from_1x2,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,double_chance,Turkey or Draw,,0.7386,1.354,1.422,1.489,1.557,derived_from_1x2,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,draw_no_bet,Australia,,0.3722,2.687,2.821,2.955,3.09,derived_from_1x2,high,69.3,ALTA,xgb_lean,0.3314,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Australia,Turkey,draw_no_bet,Turkey,,0.6278,1.593,1.673,1.752,1.832,derived_from_1x2,high,69.3,ALTA,xgb_lean,0.3314,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Australia,Turkey,h2h,Australia,,0.2614,3.826,4.017,4.208,4.399,ensemble_1x2,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,h2h,Draw,,0.2977,3.359,3.527,3.695,3.863,ensemble_1x2,high,69.3,ALTA,xgb_lean,0.3314,No usar como apuesta core hasta recalibrar empates.
2026-06-13,Australia,Turkey,h2h,Turkey,,0.4409,2.268,2.381,2.495,2.608,ensemble_1x2,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Over,0.5,0.6354,1.574,1.652,1.731,1.81,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Under,0.5,0.3646,2.743,2.88,3.017,3.154,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Over,0.5,0.7502,1.333,1.4,1.466,1.533,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Under,0.5,0.2498,4.003,4.203,4.403,4.603,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Over,1.5,0.2676,3.738,3.924,4.111,4.298,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Under,1.5,0.7324,1.365,1.434,1.502,1.57,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Over,1.5,0.4037,2.477,2.601,2.725,2.849,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Under,1.5,0.5963,1.677,1.761,1.845,1.928,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Over,2.5,0.082,12.2,12.81,13.42,14.031,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Australia Under,2.5,0.918,1.089,1.144,1.198,1.253,poisson_home_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Over,2.5,0.1634,6.121,6.427,6.733,7.039,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,team_goals,Turkey Under,2.5,0.8366,1.195,1.255,1.315,1.375,poisson_away_goals,derived,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_corners,Over,8.5,0.5457,1.833,1.924,2.016,2.108,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_corners,Under,8.5,0.4543,2.201,2.311,2.421,2.531,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_corners,Over,9.5,0.4139,2.416,2.537,2.658,2.778,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_corners,Under,9.5,0.5861,1.706,1.792,1.877,1.962,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_corners,Over,10.5,0.2952,3.388,3.557,3.726,3.896,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_corners,Under,10.5,0.7048,1.419,1.49,1.561,1.632,poisson_approx_from_expected_corners,low,69.3,ALTA,xgb_lean,0.3314,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Australia,Turkey,total_goals,Over,1.5,0.6907,1.448,1.52,1.593,1.665,poisson_total_goals,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_goals,Under,1.5,0.3093,3.233,3.395,3.556,3.718,poisson_total_goals,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_goals,Over,2.5,0.4462,2.241,2.353,2.465,2.577,ensemble_over25,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_goals,Under,2.5,0.5538,1.806,1.896,1.986,2.077,ensemble_over25,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_goals,Over,3.5,0.2204,4.536,4.763,4.99,5.217,poisson_total_goals,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Australia,Turkey,total_goals,Under,3.5,0.7796,1.283,1.347,1.411,1.475,poisson_total_goals,high,69.3,ALTA,xgb_lean,0.3314,
2026-06-13,Brazil,Morocco,btts,No,,0.4985,2.006,2.106,2.207,2.307,ensemble_btts,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,btts,Yes,,0.5015,1.994,2.094,2.193,2.293,ensemble_btts,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,clean_sheet,Brazil No,,0.5934,1.685,1.769,1.854,1.938,poisson_opponent_goals_zero,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,clean_sheet,Brazil Yes,,0.4066,2.46,2.583,2.706,2.829,poisson_opponent_goals_zero,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,clean_sheet,Morocco No,,0.7899,1.266,1.329,1.393,1.456,poisson_opponent_goals_zero,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,clean_sheet,Morocco Yes,,0.2101,4.759,4.997,5.235,5.473,poisson_opponent_goals_zero,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,double_chance,Brazil or Draw,,0.7568,1.321,1.387,1.453,1.52,derived_from_1x2,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,double_chance,Brazil or Morocco,,0.743,1.346,1.413,1.48,1.548,derived_from_1x2,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,double_chance,Morocco or Draw,,0.5002,1.999,2.099,2.199,2.299,derived_from_1x2,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,draw_no_bet,Brazil,,0.6727,1.487,1.561,1.635,1.71,derived_from_1x2,high,62.2,MEDIA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Brazil,Morocco,draw_no_bet,Morocco,,0.3273,3.055,3.208,3.361,3.513,derived_from_1x2,high,62.2,MEDIA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Brazil,Morocco,h2h,Brazil,,0.4998,2.001,2.101,2.201,2.301,ensemble_1x2,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,h2h,Draw,,0.257,3.891,4.086,4.28,4.475,ensemble_1x2,high,62.2,MEDIA,xgb_lean,0.25,No usar como apuesta core hasta recalibrar empates.
2026-06-13,Brazil,Morocco,h2h,Morocco,,0.2432,4.112,4.317,4.523,4.729,ensemble_1x2,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Over,0.5,0.7899,1.266,1.329,1.393,1.456,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Under,0.5,0.2101,4.759,4.997,5.235,5.473,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Over,0.5,0.5934,1.685,1.769,1.854,1.938,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Under,0.5,0.4066,2.46,2.583,2.706,2.829,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Over,1.5,0.4621,2.164,2.272,2.381,2.489,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Under,1.5,0.5379,1.859,1.952,2.045,2.138,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Over,1.5,0.2275,4.395,4.615,4.835,5.055,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Under,1.5,0.7725,1.295,1.359,1.424,1.489,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Over,2.5,0.2064,4.846,5.088,5.331,5.573,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Brazil Under,2.5,0.7936,1.26,1.323,1.386,1.449,poisson_home_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Over,2.5,0.0629,15.909,16.705,17.5,18.296,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,team_goals,Morocco Under,2.5,0.9371,1.067,1.12,1.174,1.227,poisson_away_goals,derived,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_corners,Over,8.5,0.2241,4.462,4.685,4.909,5.132,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_corners,Under,8.5,0.7759,1.289,1.353,1.418,1.482,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_corners,Over,9.5,0.134,7.46,7.833,8.206,8.579,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_corners,Under,9.5,0.866,1.155,1.213,1.27,1.328,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_corners,Over,10.5,0.0743,13.451,14.123,14.796,15.469,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_corners,Under,10.5,0.9257,1.08,1.134,1.188,1.242,poisson_approx_from_expected_corners,low,62.2,MEDIA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Brazil,Morocco,total_goals,Over,1.5,0.7044,1.42,1.491,1.562,1.633,poisson_total_goals,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_goals,Under,1.5,0.2956,3.383,3.552,3.721,3.89,poisson_total_goals,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_goals,Over,2.5,0.4292,2.33,2.446,2.563,2.679,ensemble_over25,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_goals,Under,2.5,0.5708,1.752,1.84,1.927,2.015,ensemble_over25,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_goals,Over,3.5,0.2339,4.275,4.489,4.703,4.916,poisson_total_goals,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Brazil,Morocco,total_goals,Under,3.5,0.7661,1.305,1.371,1.436,1.501,poisson_total_goals,high,62.2,MEDIA,xgb_lean,0.25,
2026-06-13,Haiti,Scotland,btts,No,,0.5494,1.82,1.911,2.002,2.093,ensemble_btts,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,btts,Yes,,0.4506,2.219,2.33,2.441,2.552,ensemble_btts,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,clean_sheet,Haiti No,,0.7882,1.269,1.332,1.396,1.459,poisson_opponent_goals_zero,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,clean_sheet,Haiti Yes,,0.2118,4.721,4.957,5.193,5.429,poisson_opponent_goals_zero,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,clean_sheet,Scotland No,,0.5991,1.669,1.753,1.836,1.92,poisson_opponent_goals_zero,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,clean_sheet,Scotland Yes,,0.4009,2.494,2.619,2.744,2.868,poisson_opponent_goals_zero,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,double_chance,Haiti or Draw,,0.4249,2.353,2.471,2.589,2.707,derived_from_1x2,medium,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,double_chance,Haiti or Scotland,,0.7469,1.339,1.406,1.473,1.54,derived_from_1x2,medium,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,double_chance,Scotland or Draw,,0.8282,1.207,1.268,1.328,1.389,derived_from_1x2,medium,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,draw_no_bet,Haiti,,0.23,4.347,4.565,4.782,5.0,derived_from_1x2,medium,45.9,BAJA,xgb_lean,0.3395,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Haiti,Scotland,draw_no_bet,Scotland,,0.77,1.299,1.364,1.429,1.494,derived_from_1x2,medium,45.9,BAJA,xgb_lean,0.3395,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Haiti,Scotland,h2h,Draw,,0.2531,3.951,4.149,4.346,4.544,ensemble_1x2,high,45.9,BAJA,xgb_lean,0.3395,No usar como apuesta core hasta recalibrar empates.
2026-06-13,Haiti,Scotland,h2h,Haiti,,0.1718,5.821,6.112,6.403,6.694,ensemble_1x2,medium,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,h2h,Scotland,,0.5751,1.739,1.826,1.913,2.0,ensemble_1x2,medium,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Over,0.5,0.5991,1.669,1.753,1.836,1.92,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Under,0.5,0.4009,2.494,2.619,2.744,2.868,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Over,0.5,0.7882,1.269,1.332,1.396,1.459,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Under,0.5,0.2118,4.721,4.957,5.193,5.429,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Over,1.5,0.2326,4.298,4.513,4.728,4.943,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Under,1.5,0.7674,1.303,1.368,1.433,1.499,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Over,1.5,0.4594,2.177,2.285,2.394,2.503,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Under,1.5,0.5406,1.85,1.942,2.035,2.127,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Over,2.5,0.0652,15.342,16.109,16.876,17.643,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Haiti Under,2.5,0.9348,1.07,1.123,1.177,1.23,poisson_home_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Over,2.5,0.2043,4.894,5.139,5.384,5.629,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,team_goals,Scotland Under,2.5,0.7957,1.257,1.32,1.382,1.445,poisson_away_goals,derived,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_corners,Over,8.5,0.5324,1.878,1.972,2.066,2.16,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_corners,Under,8.5,0.4676,2.139,2.246,2.353,2.46,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_corners,Over,9.5,0.4007,2.495,2.62,2.745,2.87,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_corners,Under,9.5,0.5993,1.669,1.752,1.836,1.919,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_corners,Over,10.5,0.2834,3.529,3.705,3.882,4.058,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_corners,Under,10.5,0.7166,1.395,1.465,1.535,1.605,poisson_approx_from_expected_corners,low,45.9,BAJA,xgb_lean,0.3395,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-13,Haiti,Scotland,total_goals,Over,1.5,0.7057,1.417,1.488,1.559,1.63,poisson_total_goals,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_goals,Under,1.5,0.2943,3.397,3.567,3.737,3.907,poisson_total_goals,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_goals,Over,2.5,0.4378,2.284,2.398,2.513,2.627,ensemble_over25,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_goals,Under,2.5,0.5622,1.779,1.868,1.957,2.046,ensemble_over25,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_goals,Over,3.5,0.2352,4.252,4.465,4.677,4.89,poisson_total_goals,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Haiti,Scotland,total_goals,Under,3.5,0.7648,1.307,1.373,1.438,1.504,poisson_total_goals,high,45.9,BAJA,xgb_lean,0.3395,
2026-06-13,Qatar,Switzerland,btts,No,,0.6023,1.66,1.743,1.826,1.909,ensemble_btts,high,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,btts,Yes,,0.3977,2.514,2.64,2.766,2.892,ensemble_btts,high,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,clean_sheet,Qatar No,,0.9227,1.084,1.138,1.192,1.246,poisson_opponent_goals_zero,derived,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,clean_sheet,Qatar Yes,,0.0773,12.936,13.583,14.229,14.876,poisson_opponent_goals_zero,derived,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,clean_sheet,Switzerland No,,0.4412,2.266,2.38,2.493,2.606,poisson_opponent_goals_zero,derived,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,clean_sheet,Switzerland Yes,,0.5588,1.79,1.879,1.969,2.058,poisson_opponent_goals_zero,derived,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,double_chance,Qatar or Draw,,0.2261,4.423,4.644,4.865,5.086,derived_from_1x2,low,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,double_chance,Qatar or Switzerland,,0.8353,1.197,1.257,1.317,1.377,derived_from_1x2,low,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,double_chance,Switzerland or Draw,,0.9384,1.066,1.119,1.172,1.225,derived_from_1x2,low,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,draw_no_bet,Qatar,,0.0736,13.582,14.261,14.94,15.619,derived_from_1x2,low,49.8,BAJA,poisson_lean,0.7582,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Qatar,Switzerland,draw_no_bet,Switzerland,,0.9264,1.079,1.133,1.187,1.241,derived_from_1x2,low,49.8,BAJA,poisson_lean,0.7582,Probabilidad condicionada a que no haya empate; empate void.
2026-06-13,Qatar,Switzerland,h2h,Draw,,0.1646,6.075,6.379,6.683,6.987,ensemble_1x2,low,49.8,BAJA,poisson_lean,0.7582,No usar como apuesta core hasta recalibrar empates.
2026-06-13,Qatar,Switzerland,h2h,Qatar,,0.0615,16.26,17.073,17.886,18.699,ensemble_1x2,high,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,h2h,Switzerland,,0.7738,1.292,1.357,1.422,1.486,ensemble_1x2,low,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,team_goals,Qatar Over,0.5,0.4412,2.266,2.38,2.493,2.606,poisson_home_goals,derived,49.8,BAJA,poisson_lean,0.7582,
2026-06-13,Qatar,Switzerland,team_goals,Qatar Under,0.5,0.5588,1.79,1.879,1.969,2.058,poisson_home_goals,derived,49.8,BAJA,poisson_lean,0.7582,
